case_type,amount_due,days_overdue,npa_status,payment_history_score,total_past_defaults,failure_reason,recovered
loan,15279.16,45,SMA-0,0.2131,3,insufficient_funds,0
transaction,5843.23,5,SMA-0,0.7273,1,insufficient_funds,0
transaction,6639.4,8,SMA-0,0.4768,2,otp_failure,1
transaction,2777.68,32,SMA-1,0.5563,1,card_declined,0
loan,17292.18,105,NPA,0.6341,1,insufficient_funds,0
transaction,4585.62,65,SMA-2,0.838,0,insufficient_funds,0
transaction,9378.91,91,NPA,0.831,0,bank_downtime,0
transaction,18214.53,30,SMA-0,0.1616,4,card_declined,0
loan,9701.61,3,SMA-0,0.2858,1,missed_emi,0
loan,37412.06,113,NPA,0.7663,0,missed_emi,0
loan,35927.74,1,SMA-0,0.4749,1,insufficient_funds,1
transaction,2367.21,107,NPA,0.668,0,insufficient_funds,0
loan,46515.76,30,SMA-0,0.4852,1,insufficient_funds,0
transaction,11585.21,0,Standard,0.6855,2,insufficient_funds,0
loan,21367.65,65,SMA-2,0.7442,1,missed_emi,0
loan,39044.24,115,NPA,0.9885,0,bank_downtime,0
transaction,5518.63,111,SMA-2,0.368,3,insufficient_funds,0
loan,36207.94,12,SMA-0,0.336,3,insufficient_funds,0
transaction,1274.37,14,SMA-0,0.5778,0,bank_downtime,1
transaction,16868.46,50,SMA-1,0.6621,2,otp_failure,0
transaction,9239.33,58,SMA-2,0.6114,4,insufficient_funds,0
transaction,12915.51,71,SMA-2,0.2906,2,insufficient_funds,0
transaction,4814.14,14,SMA-0,0.7793,1,otp_failure,1
loan,35468.32,109,NPA,0.6911,0,missed_emi,0
transaction,15558.69,58,SMA-0,0.9218,0,otp_failure,1
loan,26294.59,87,SMA-2,0.4364,2,missed_emi,0
transaction,12545.68,47,SMA-0,0.517,3,card_declined,0
transaction,9398.36,35,SMA-1,0.6301,1,card_declined,1
loan,45234.11,114,NPA,0.4712,2,missed_emi,0
transaction,10208.45,52,SMA-1,0.7665,1,insufficient_funds,0
transaction,16915.27,91,NPA,0.6638,1,insufficient_funds,0
loan,41060.84,108,NPA,0.2289,3,insufficient_funds,0
transaction,8504.84,63,NPA,0.5198,3,otp_failure,1
transaction,4986.65,48,SMA-1,0.4553,2,otp_failure,1
transaction,8418.6,0,Standard,0.6134,1,insufficient_funds,0
loan,42179.78,3,SMA-0,0.1311,4,missed_emi,0
loan,15243.46,15,SMA-0,0.5725,4,insufficient_funds,0
loan,28599.64,14,SMA-0,0.4287,2,missed_emi,0
loan,41274.35,20,SMA-0,0.5875,1,missed_emi,0
transaction,7392.81,24,SMA-0,0.6992,1,bank_downtime,1
transaction,13023.09,29,SMA-0,0.5618,2,insufficient_funds,0
loan,16053.42,35,SMA-1,0.6165,4,missed_emi,0
transaction,2630.95,7,SMA-0,0.682,1,card_declined,1
transaction,15990.49,3,SMA-0,0.5767,1,card_declined,0
transaction,2429.89,63,NPA,0.5358,2,otp_failure,0
transaction,5791.94,47,SMA-1,0.7242,1,card_declined,1
loan,43479.92,37,SMA-1,0.6238,1,insufficient_funds,1
transaction,7256.15,58,SMA-1,0.5834,1,insufficient_funds,0
transaction,19474.38,84,SMA-2,0.7399,0,insufficient_funds,1
transaction,19604.82,36,SMA-1,0.2266,2,insufficient_funds,0
loan,17072.42,59,SMA-0,0.6852,1,missed_emi,0
transaction,1299.08,108,NPA,0.5082,2,card_declined,0
transaction,14248.73,86,SMA-2,0.3602,4,card_declined,0
loan,25294.39,36,SMA-1,0.6339,1,insufficient_funds,0
loan,9533.88,59,SMA-1,0.6711,0,missed_emi,0
transaction,14296.69,13,SMA-0,0.1948,4,otp_failure,0
transaction,1107.91,50,SMA-1,0.7578,2,card_declined,0
transaction,17468.84,115,NPA,0.268,3,bank_downtime,0
transaction,3203.72,45,SMA-2,0.8173,0,bank_downtime,0
transaction,2982.58,102,NPA,0.2158,4,card_declined,0
transaction,3925.61,34,SMA-1,0.5863,0,bank_downtime,0
transaction,19225.19,120,NPA,0.5924,4,bank_downtime,0
transaction,14016.8,52,SMA-1,0.7816,2,bank_downtime,0
loan,41061.72,3,SMA-0,0.6764,1,bank_downtime,1
loan,22893.57,52,SMA-1,0.4685,2,insufficient_funds,0
loan,20134.07,22,Standard,0.7179,0,insufficient_funds,1
transaction,5072.44,2,SMA-0,0.8438,5,insufficient_funds,0
transaction,9872.64,83,SMA-2,0.4537,3,card_declined,0
loan,29832.29,22,SMA-0,0.6502,1,insufficient_funds,0
transaction,12819.61,79,SMA-2,0.6157,0,otp_failure,0
transaction,5513.81,23,Standard,0.4534,2,insufficient_funds,1
transaction,18998.75,15,Standard,0.6067,4,insufficient_funds,0
loan,12639.13,113,SMA-2,0.9664,1,insufficient_funds,1
loan,48454.39,30,SMA-0,0.721,0,insufficient_funds,1
transaction,789.69,54,SMA-1,0.7887,1,card_declined,0
transaction,9881.95,55,SMA-1,0.4283,1,otp_failure,0
loan,20001.55,50,SMA-1,0.3643,4,bank_downtime,0
transaction,9257.91,100,NPA,0.616,1,insufficient_funds,0
loan,30679.91,63,SMA-1,0.8672,1,insufficient_funds,0
loan,24601.51,34,SMA-1,0.5909,1,missed_emi,0
loan,23668.11,90,NPA,0.5095,1,bank_downtime,0
transaction,14788.11,14,Standard,0.407,2,otp_failure,0
transaction,13874.59,48,SMA-0,0.3952,4,insufficient_funds,0
transaction,16748.79,107,NPA,0.7507,1,insufficient_funds,0
loan,16248.15,57,SMA-1,0.6875,1,missed_emi,1
loan,32428.78,83,SMA-2,0.6454,1,insufficient_funds,0
transaction,11911.3,60,SMA-1,0.4919,3,bank_downtime,1
transaction,7709.89,86,SMA-2,0.712,1,bank_downtime,0
loan,26872.59,106,NPA,0.825,0,missed_emi,0
loan,19120.2,22,SMA-0,0.4899,2,missed_emi,0
loan,11383.0,13,SMA-0,0.5775,3,missed_emi,0
transaction,4669.12,41,SMA-1,0.6901,2,insufficient_funds,0
transaction,2557.52,66,SMA-1,0.5442,2,card_declined,0
loan,35738.13,18,SMA-0,0.5598,5,bank_downtime,1
loan,34732.73,0,Standard,0.7305,0,missed_emi,0
transaction,19036.82,28,SMA-0,0.4549,2,bank_downtime,0
transaction,14728.73,112,NPA,0.6323,2,insufficient_funds,0
transaction,1514.89,65,SMA-2,0.8193,0,otp_failure,1
transaction,17742.78,33,SMA-1,0.3427,5,insufficient_funds,0
transaction,17322.17,15,SMA-1,0.4517,2,bank_downtime,1
loan,24949.41,29,SMA-0,0.3734,3,bank_downtime,0
transaction,11924.33,13,SMA-0,0.6527,1,otp_failure,1
loan,48923.52,8,SMA-0,0.731,1,missed_emi,0
transaction,10879.94,98,NPA,0.4655,2,card_declined,0
loan,45739.48,120,NPA,0.5223,2,bank_downtime,0
loan,8736.74,12,SMA-0,0.4583,1,bank_downtime,1
transaction,4225.51,4,SMA-1,0.356,4,card_declined,1
transaction,9094.72,27,SMA-0,0.73,0,insufficient_funds,1
transaction,11902.76,39,SMA-1,0.4401,3,insufficient_funds,0
transaction,16416.44,16,SMA-0,0.6891,1,card_declined,0
loan,49471.8,24,SMA-0,0.8991,0,insufficient_funds,1
loan,22498.32,15,SMA-0,0.6196,1,missed_emi,0
transaction,1424.6,76,SMA-2,0.6904,1,otp_failure,1
transaction,16122.84,68,SMA-2,0.9456,1,card_declined,0
transaction,12285.42,58,SMA-1,0.6542,4,otp_failure,1
loan,13934.43,32,SMA-1,0.2864,3,bank_downtime,0
transaction,10149.15,99,NPA,0.3516,3,otp_failure,0
transaction,14975.05,112,NPA,0.8057,0,insufficient_funds,0
loan,39668.53,13,SMA-0,0.7139,5,missed_emi,0
loan,27482.83,17,SMA-0,0.8723,1,missed_emi,0
transaction,6451.68,46,SMA-1,0.1432,4,otp_failure,0
loan,48818.42,7,SMA-0,0.3201,3,missed_emi,0
transaction,13435.57,37,SMA-1,0.6789,1,card_declined,0
transaction,8460.63,52,SMA-1,0.3706,3,card_declined,0
loan,17620.85,45,SMA-1,0.6041,2,missed_emi,0
loan,37899.63,27,SMA-0,0.4165,4,bank_downtime,0
transaction,5222.58,48,SMA-0,0.9028,0,insufficient_funds,1
transaction,3848.34,109,NPA,0.5285,2,bank_downtime,0
transaction,10831.76,16,SMA-0,0.8143,0,card_declined,0
transaction,6154.75,60,SMA-0,0.4032,2,otp_failure,0
transaction,12763.65,3,SMA-1,0.3614,3,insufficient_funds,0
transaction,2799.8,5,SMA-0,0.7414,2,otp_failure,1
transaction,13271.35,49,SMA-1,0.6757,0,insufficient_funds,0
loan,17748.34,8,SMA-0,0.9103,0,missed_emi,0
loan,5010.93,1,SMA-0,0.5845,2,missed_emi,0
loan,10712.12,13,SMA-0,0.5854,4,insufficient_funds,0
transaction,18705.5,50,SMA-2,0.9389,0,card_declined,0
loan,44030.96,67,SMA-2,0.6686,2,insufficient_funds,0
loan,15512.41,16,SMA-0,0.9817,1,missed_emi,1
loan,40026.74,62,SMA-2,0.8445,0,missed_emi,1
loan,32385.72,14,SMA-0,0.1892,3,insufficient_funds,0
loan,48690.71,56,SMA-1,0.966,2,missed_emi,0
transaction,7785.31,34,SMA-1,0.5653,4,insufficient_funds,0
transaction,13788.48,60,SMA-1,0.6573,1,insufficient_funds,0
loan,7859.11,119,NPA,0.3545,2,insufficient_funds,0
loan,22831.13,105,NPA,0.6234,2,missed_emi,0
loan,48371.79,0,Standard,0.576,2,insufficient_funds,0
transaction,11010.13,94,NPA,0.7317,0,card_declined,0
transaction,6113.65,5,Standard,0.4655,1,insufficient_funds,0
transaction,2845.28,108,NPA,0.5389,5,card_declined,0
loan,36658.78,22,SMA-0,0.4645,0,bank_downtime,0
transaction,13074.69,31,SMA-1,0.646,1,otp_failure,0
transaction,7791.8,7,SMA-0,0.3304,3,bank_downtime,0
transaction,19043.36,8,SMA-0,0.3556,2,insufficient_funds,0
transaction,932.95,70,SMA-2,0.9238,0,insufficient_funds,0
loan,18667.57,106,NPA,0.8521,0,missed_emi,0
loan,46448.13,55,SMA-1,0.5772,2,insufficient_funds,0
loan,19442.09,68,SMA-2,0.3064,4,insufficient_funds,0
transaction,5418.93,74,SMA-2,0.4789,2,card_declined,0
loan,29039.92,21,SMA-0,0.678,1,insufficient_funds,0
transaction,16564.13,3,Standard,0.4493,2,bank_downtime,0
loan,9641.6,0,Standard,0.4187,0,bank_downtime,1
transaction,18888.9,29,SMA-0,0.6042,0,insufficient_funds,0
transaction,16003.92,19,SMA-0,0.6681,2,card_declined,0
loan,13156.26,4,SMA-0,0.4821,1,insufficient_funds,1
loan,37040.36,14,SMA-0,0.96,0,missed_emi,1
transaction,8006.7,9,SMA-0,0.4479,3,card_declined,0
loan,23103.26,100,NPA,0.6489,1,insufficient_funds,0
transaction,15774.16,10,SMA-0,0.8774,0,card_declined,1
transaction,19274.3,47,SMA-1,0.5342,3,bank_downtime,0
transaction,2969.79,53,SMA-1,0.3457,4,insufficient_funds,0
transaction,8702.29,48,SMA-1,0.5749,3,otp_failure,0
transaction,9878.36,7,SMA-0,0.3979,3,bank_downtime,1
transaction,7838.08,26,SMA-0,0.0691,5,card_declined,0
transaction,7582.19,3,SMA-0,0.7657,2,bank_downtime,1
loan,7352.09,33,SMA-2,0.5437,2,insufficient_funds,0
transaction,13868.0,14,SMA-0,0.868,0,insufficient_funds,0
loan,24629.65,50,SMA-1,0.9355,0,insufficient_funds,0
transaction,4298.48,65,SMA-2,0.8905,0,card_declined,0
loan,41721.51,46,SMA-1,0.5953,2,missed_emi,0
transaction,16149.93,37,SMA-0,0.7829,1,card_declined,0
transaction,9984.64,32,SMA-1,0.3463,2,insufficient_funds,1
transaction,6319.79,87,SMA-2,0.2677,3,insufficient_funds,0
transaction,12942.81,17,Standard,0.6359,1,bank_downtime,1
transaction,6118.97,71,SMA-1,0.5826,2,insufficient_funds,0
loan,15620.36,74,SMA-2,0.6261,1,missed_emi,0
loan,37873.16,35,SMA-1,0.576,3,missed_emi,0
loan,6814.64,24,SMA-0,0.8896,0,insufficient_funds,0
loan,9264.58,40,SMA-1,0.6122,1,missed_emi,0
transaction,632.37,7,Standard,0.2763,3,otp_failure,0
transaction,3482.39,3,SMA-0,0.6957,2,otp_failure,1
transaction,1845.31,8,SMA-0,0.5469,2,insufficient_funds,1
transaction,19918.15,14,SMA-0,0.8199,1,insufficient_funds,0
transaction,6131.79,44,SMA-1,0.6885,0,bank_downtime,1
transaction,3410.73,88,SMA-2,0.7715,1,card_declined,0
transaction,5199.43,18,SMA-0,0.7758,0,card_declined,0
transaction,18754.45,104,NPA,0.8181,0,insufficient_funds,0
loan,28407.21,109,NPA,0.2436,3,missed_emi,0
loan,21416.81,109,SMA-2,0.3917,4,insufficient_funds,0
transaction,17531.13,86,SMA-2,0.7633,1,insufficient_funds,0
loan,22774.56,30,SMA-0,0.8397,0,insufficient_funds,0
loan,20075.39,5,SMA-0,0.4103,3,missed_emi,0
transaction,4542.01,50,SMA-1,0.6545,0,insufficient_funds,0
transaction,7867.04,49,SMA-1,0.3351,3,card_declined,0
transaction,6675.34,88,SMA-2,0.7584,1,card_declined,1
loan,35478.68,119,NPA,0.6327,1,insufficient_funds,0
loan,18031.22,44,SMA-1,0.2877,3,insufficient_funds,0
transaction,11755.4,28,SMA-0,0.585,1,insufficient_funds,0
transaction,1784.9,14,SMA-0,0.9227,0,otp_failure,0
transaction,4230.14,0,Standard,0.2848,4,bank_downtime,1
transaction,8444.4,44,SMA-1,0.4709,4,otp_failure,0
transaction,18770.51,49,SMA-2,0.9043,0,otp_failure,0
loan,21976.34,84,SMA-2,0.5106,2,missed_emi,0
loan,34883.34,44,SMA-1,0.6572,1,insufficient_funds,0
loan,16478.93,100,NPA,0.6473,1,bank_downtime,0
loan,10716.51,57,SMA-1,0.5524,3,missed_emi,0
loan,7634.15,86,SMA-2,0.5468,2,bank_downtime,0
transaction,6455.56,11,SMA-0,0.7531,2,bank_downtime,1
loan,12094.75,89,SMA-2,0.4309,2,missed_emi,0
transaction,3893.2,63,SMA-2,0.4411,2,otp_failure,0
loan,39234.17,13,SMA-0,0.8097,0,missed_emi,0
transaction,808.84,15,SMA-0,0.5236,3,insufficient_funds,1
loan,30101.46,102,NPA,0.8087,3,missed_emi,0
transaction,7899.5,2,SMA-0,0.529,2,otp_failure,1
transaction,10377.72,39,SMA-1,0.6553,0,bank_downtime,1
transaction,11475.19,25,SMA-0,0.9499,3,insufficient_funds,0
transaction,6610.67,62,SMA-2,0.2662,3,insufficient_funds,0
loan,18279.9,86,SMA-2,0.3487,3,missed_emi,0
loan,38003.08,29,SMA-0,0.438,1,insufficient_funds,0
transaction,17489.9,36,SMA-1,0.6055,0,card_declined,0
transaction,4255.34,115,NPA,0.3281,2,card_declined,0
transaction,2403.57,78,SMA-2,0.8395,0,otp_failure,0
transaction,18007.02,96,NPA,0.8686,0,insufficient_funds,0
transaction,7322.96,37,SMA-1,0.7541,1,insufficient_funds,1
loan,29809.28,18,SMA-0,0.6493,1,missed_emi,0
transaction,7511.09,34,SMA-1,0.9494,0,card_declined,0
transaction,2953.15,68,SMA-2,0.9052,1,card_declined,0
transaction,11991.97,8,SMA-0,0.8355,2,otp_failure,0
transaction,10740.25,21,SMA-0,0.9549,0,bank_downtime,1
transaction,4458.37,3,SMA-0,0.3693,2,card_declined,0
loan,25334.11,36,SMA-1,0.2781,3,missed_emi,0
transaction,16040.48,84,SMA-2,0.4481,0,bank_downtime,0
transaction,12013.31,1,SMA-0,0.2362,4,otp_failure,0
transaction,2389.89,63,SMA-2,0.5194,1,card_declined,0
transaction,11186.42,103,NPA,0.3399,3,insufficient_funds,0
transaction,14203.4,18,SMA-0,0.7439,0,bank_downtime,0
loan,40671.65,65,SMA-2,0.6635,1,insufficient_funds,1
loan,33310.29,113,NPA,0.3621,1,insufficient_funds,0
transaction,3476.83,110,NPA,0.6926,2,card_declined,0
transaction,14348.38,18,SMA-0,0.8759,3,insufficient_funds,0
transaction,13708.17,7,SMA-0,0.7446,1,insufficient_funds,0
transaction,976.32,11,SMA-0,0.8971,0,card_declined,1
loan,23528.65,66,SMA-2,0.6149,1,missed_emi,0
loan,19982.76,69,SMA-2,0.7328,1,missed_emi,0
transaction,13553.54,63,SMA-2,0.6133,0,insufficient_funds,0
transaction,4714.65,27,SMA-0,0.8613,1,bank_downtime,1
transaction,12022.0,13,SMA-0,0.3949,2,insufficient_funds,0
loan,46094.27,52,SMA-1,0.6953,0,missed_emi,0
loan,40901.11,41,SMA-1,0.9334,0,insufficient_funds,0
transaction,18468.43,70,SMA-2,0.7329,0,card_declined,0
transaction,19580.87,37,SMA-1,0.6566,1,insufficient_funds,1
loan,5480.16,27,SMA-0,0.4751,1,bank_downtime,1
transaction,12643.45,23,SMA-0,0.216,4,card_declined,0
transaction,8550.37,16,SMA-0,0.2275,3,bank_downtime,1
transaction,17267.16,21,SMA-0,0.6607,1,card_declined,1
loan,16331.66,7,SMA-0,0.4214,1,insufficient_funds,0
transaction,19630.08,28,SMA-0,0.8854,0,card_declined,0
transaction,12467.31,2,SMA-0,0.633,1,otp_failure,1
loan,40709.18,14,SMA-0,0.2941,2,insufficient_funds,0
transaction,2169.19,72,SMA-2,0.8937,0,card_declined,0
transaction,4077.43,26,SMA-0,0.5392,2,bank_downtime,0
transaction,15288.87,62,SMA-2,0.8307,0,card_declined,0
transaction,928.74,68,NPA,0.6828,2,card_declined,0
loan,41759.51,52,SMA-1,0.341,5,insufficient_funds,0
transaction,772.01,109,NPA,0.8236,0,otp_failure,1
transaction,13313.82,1,SMA-0,0.6293,3,card_declined,0
transaction,7619.33,71,SMA-2,0.6014,2,otp_failure,0
loan,32517.27,109,NPA,0.4966,1,insufficient_funds,0
loan,36321.41,90,SMA-2,0.6518,0,insufficient_funds,0
transaction,7178.27,13,SMA-0,0.6429,1,otp_failure,0
transaction,2605.27,26,SMA-0,0.4903,2,insufficient_funds,0
loan,8134.06,13,SMA-0,0.9292,0,insufficient_funds,0
transaction,11984.25,54,SMA-1,0.7168,1,insufficient_funds,0
loan,28429.49,68,SMA-2,0.5247,2,insufficient_funds,0
loan,38399.05,26,SMA-0,0.2567,3,missed_emi,0
loan,27938.1,47,SMA-1,0.9238,0,missed_emi,0
transaction,8737.69,65,SMA-2,0.4662,2,card_declined,0
transaction,8262.7,35,SMA-1,0.6151,3,otp_failure,0
loan,6190.11,89,SMA-2,0.7027,2,missed_emi,0
transaction,7043.37,76,NPA,0.6544,1,card_declined,0
transaction,19532.39,4,SMA-0,0.1188,2,insufficient_funds,0
loan,44310.0,56,SMA-1,0.8584,0,bank_downtime,0
loan,19822.01,18,SMA-0,0.545,4,insufficient_funds,0
transaction,11962.01,49,SMA-0,0.6756,2,insufficient_funds,0
transaction,17022.29,109,NPA,0.7423,1,otp_failure,0
transaction,9104.85,93,NPA,0.4397,1,bank_downtime,0
loan,5808.1,34,SMA-2,0.4525,2,missed_emi,0
loan,8352.97,23,SMA-0,0.3623,4,insufficient_funds,0
transaction,10452.66,18,SMA-0,0.2883,5,bank_downtime,0
transaction,19404.07,47,SMA-0,0.2369,3,insufficient_funds,0
loan,36194.43,8,SMA-0,0.4617,2,bank_downtime,0
transaction,1882.87,48,SMA-1,0.4153,2,card_declined,0
transaction,4192.54,0,Standard,0.6219,3,card_declined,1
loan,39709.54,26,SMA-0,0.5086,2,insufficient_funds,0
transaction,16908.08,17,SMA-0,0.3336,2,insufficient_funds,1
loan,32796.26,112,NPA,0.2778,3,insufficient_funds,0
transaction,13066.25,70,NPA,0.5759,3,otp_failure,0
transaction,1052.58,28,SMA-0,0.6015,1,otp_failure,0
loan,42283.86,7,SMA-0,0.6179,1,missed_emi,1
transaction,15871.37,45,SMA-1,0.5161,3,card_declined,0
loan,16656.58,16,SMA-0,0.2545,3,insufficient_funds,0
transaction,14319.2,47,SMA-1,0.4391,0,otp_failure,0
transaction,4689.66,86,SMA-1,0.5795,2,card_declined,0
transaction,1286.44,56,SMA-1,0.8284,0,insufficient_funds,1
transaction,4422.16,58,SMA-1,0.7236,3,insufficient_funds,0
transaction,3983.26,47,SMA-1,0.5771,4,otp_failure,0
transaction,7086.09,102,NPA,0.6257,1,card_declined,0
transaction,8659.77,103,NPA,0.7544,4,card_declined,0
transaction,10416.51,44,SMA-1,0.8136,0,bank_downtime,1
loan,26453.92,24,SMA-0,0.4246,2,insufficient_funds,0
loan,17180.36,39,SMA-0,0.8538,0,missed_emi,0
loan,6312.68,14,SMA-0,0.734,0,insufficient_funds,1
transaction,12299.48,58,SMA-1,0.5142,3,insufficient_funds,0
transaction,8217.02,43,SMA-2,0.3023,4,insufficient_funds,0
loan,18440.25,7,SMA-0,0.4349,2,missed_emi,0
transaction,17405.35,15,SMA-0,0.8431,0,otp_failure,1
transaction,15061.49,41,SMA-2,0.6145,1,otp_failure,0
loan,43599.45,95,NPA,0.5384,3,missed_emi,0
loan,27274.23,50,SMA-1,0.8936,0,missed_emi,0
transaction,3053.16,64,SMA-2,0.2739,3,insufficient_funds,0
transaction,14076.32,28,SMA-0,0.6322,2,card_declined,0
loan,14273.32,51,SMA-1,0.9444,2,missed_emi,0
transaction,9103.98,38,SMA-1,0.1934,2,card_declined,0
loan,7925.04,61,SMA-2,0.5999,3,insufficient_funds,0
loan,42138.88,3,SMA-0,0.3963,3,missed_emi,0
loan,10667.33,42,SMA-1,0.8603,0,missed_emi,1
transaction,18110.4,24,SMA-0,0.851,1,insufficient_funds,0
transaction,17352.5,26,SMA-0,0.2755,3,bank_downtime,0
loan,25906.22,110,NPA,0.6553,0,bank_downtime,0
loan,38496.57,14,SMA-0,0.6183,1,missed_emi,0
loan,32875.03,25,SMA-0,0.1927,4,missed_emi,0
transaction,16159.98,44,SMA-1,0.5088,1,card_declined,0
transaction,8920.2,90,SMA-2,0.892,0,otp_failure,1
loan,40361.38,35,SMA-1,0.6977,0,insufficient_funds,0
loan,25810.56,72,NPA,0.8018,0,bank_downtime,0
loan,47343.46,89,SMA-2,0.5312,1,bank_downtime,1
loan,26886.74,25,SMA-0,0.7259,1,missed_emi,0
transaction,9521.08,33,SMA-1,0.5061,1,otp_failure,0
loan,40328.23,29,SMA-0,0.7848,1,missed_emi,0
loan,41971.0,85,SMA-2,0.7129,1,bank_downtime,0
transaction,11312.54,3,SMA-0,0.7602,2,bank_downtime,1
loan,13090.9,25,SMA-0,0.5902,2,insufficient_funds,0
transaction,9621.29,63,SMA-2,0.6238,0,card_declined,0
transaction,19377.41,50,SMA-1,0.4244,4,insufficient_funds,1
loan,38884.38,37,SMA-0,0.6067,2,missed_emi,0
transaction,16317.67,47,SMA-1,0.324,3,otp_failure,0
transaction,1140.1,15,SMA-0,0.8047,0,otp_failure,1
transaction,9623.26,36,SMA-2,0.3255,2,card_declined,0
transaction,13109.11,43,SMA-1,0.7099,3,insufficient_funds,1
transaction,16685.64,97,NPA,0.7173,0,insufficient_funds,0
transaction,1460.84,21,Standard,0.4522,2,bank_downtime,1
loan,43359.75,91,NPA,0.6453,1,insufficient_funds,0
transaction,11193.82,59,SMA-0,0.1726,5,bank_downtime,1
transaction,4347.62,1,SMA-0,0.8573,0,insufficient_funds,0
transaction,6686.48,69,SMA-2,0.5871,2,insufficient_funds,0
loan,17686.83,2,SMA-0,0.7756,2,missed_emi,0
transaction,10851.75,120,NPA,0.5828,0,insufficient_funds,0
loan,7325.86,92,NPA,0.6338,0,insufficient_funds,0
loan,12134.13,24,SMA-0,0.4518,1,bank_downtime,1
loan,41571.19,20,SMA-0,0.6675,0,insufficient_funds,0
transaction,3085.78,31,SMA-1,0.2681,0,bank_downtime,1
loan,15502.83,29,SMA-0,0.753,1,insufficient_funds,1
transaction,9340.73,31,SMA-1,0.6901,2,bank_downtime,1
loan,28270.44,26,SMA-0,0.9472,3,bank_downtime,1
loan,39362.47,56,SMA-1,0.4232,2,insufficient_funds,0
transaction,9222.98,12,Standard,0.5805,2,otp_failure,1
transaction,15902.36,87,SMA-2,0.9068,1,card_declined,0
transaction,12557.75,82,SMA-2,0.5248,3,card_declined,0
loan,10089.49,41,SMA-1,0.6456,1,bank_downtime,0
transaction,3548.46,88,SMA-2,0.7942,1,bank_downtime,1
transaction,9022.16,19,SMA-0,0.4421,3,card_declined,1
transaction,8239.34,1,SMA-0,0.8332,0,otp_failure,1
loan,38459.49,56,SMA-2,0.8628,0,missed_emi,0
loan,31133.17,39,SMA-1,0.8311,1,insufficient_funds,1
loan,22465.99,50,SMA-2,0.4243,2,bank_downtime,0
loan,12684.21,97,NPA,0.7182,1,missed_emi,0
transaction,4923.32,112,NPA,0.5158,2,card_declined,0
transaction,11722.27,58,SMA-1,0.5748,3,otp_failure,0
loan,24054.75,75,SMA-2,0.5666,3,missed_emi,0
transaction,10541.09,6,SMA-0,0.4006,2,insufficient_funds,0
transaction,3828.21,12,SMA-0,0.4629,0,otp_failure,1
transaction,13426.67,70,NPA,0.3392,3,otp_failure,0
transaction,17124.51,36,SMA-1,0.3822,4,card_declined,0
transaction,5529.82,38,SMA-1,0.3431,2,otp_failure,0
loan,27118.14,25,SMA-0,0.9181,0,insufficient_funds,0
transaction,19522.78,55,SMA-1,0.697,1,insufficient_funds,0
transaction,6998.21,14,SMA-0,0.5657,0,otp_failure,1
transaction,12103.4,57,SMA-1,0.8437,2,bank_downtime,0
loan,9058.81,13,SMA-0,0.5068,1,insufficient_funds,0
transaction,12317.29,4,SMA-0,0.6849,2,insufficient_funds,0
loan,9033.43,27,SMA-1,0.5798,2,missed_emi,0
loan,48165.59,18,SMA-0,0.7127,1,insufficient_funds,0
transaction,14455.42,95,NPA,0.7569,3,otp_failure,0
loan,40467.19,4,SMA-0,0.5932,2,missed_emi,0
loan,36684.7,13,SMA-0,0.3281,3,missed_emi,0
loan,31537.81,48,SMA-1,0.5897,3,missed_emi,0
loan,25246.08,41,SMA-1,0.2736,3,insufficient_funds,0
transaction,17238.28,3,SMA-0,0.777,1,otp_failure,1
transaction,19158.3,0,Standard,0.8858,0,insufficient_funds,1
transaction,10231.21,117,NPA,0.7553,2,card_declined,0
transaction,18664.93,61,SMA-2,0.5665,2,otp_failure,0
loan,31249.98,30,SMA-1,0.7591,1,bank_downtime,0
transaction,10998.49,40,SMA-1,0.5929,3,insufficient_funds,0
loan,25451.72,21,SMA-0,0.6069,1,insufficient_funds,1
loan,14417.95,28,SMA-0,0.6826,1,insufficient_funds,0
loan,5167.38,60,SMA-0,0.6476,0,missed_emi,1
loan,15867.78,94,NPA,0.3573,4,missed_emi,0
transaction,10439.6,14,SMA-0,0.8056,2,bank_downtime,0
transaction,7909.22,86,SMA-2,0.9405,0,bank_downtime,1
transaction,9245.46,9,SMA-0,0.532,2,insufficient_funds,1
transaction,19622.64,17,SMA-1,0.9385,0,bank_downtime,1
transaction,7330.31,2,Standard,0.5783,2,otp_failure,0
transaction,9317.57,10,SMA-1,0.6785,1,bank_downtime,1
